id,source,license,lang,class_label,path,bytes,chars,has_codefence,exec_ctx,has_net_api,has_js_attr,num_calls,min_distance_to_call,contains_sql_tokens,contains_base64_like,contains_urlscheme,hash_tlsh,simhash64,duplicate_group,excluded_topics,created_at_utc
wikipedia_en_64168059,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_64168059.txt,674,668,0,0,0,0,1,304,0,0,0,,de1054ba45121fdd,,,2025-11-01T21:20:48Z
wikipedia_en_17959071,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_17959071.txt,6825,6822,0,0,0,0,1,-1,0,0,0,,815aef668193f115,,,2025-11-01T21:21:10Z
wikipedia_en_57160813,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57160813.txt,1032,1026,0,0,0,0,1,-1,0,0,0,,5186300816adf516,,,2025-11-01T21:21:37Z
wikipedia_en_14002342,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14002342.txt,2171,2167,0,0,0,0,1,-1,0,0,0,,463187423954da7d,,,2025-11-01T21:21:40Z
wikipedia_en_45210631,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_45210631.txt,336,336,0,0,0,0,1,-1,0,0,0,,89cf4a32fd40e858,,,2025-11-01T21:21:48Z
wikipedia_en_54296972,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54296972.txt,2398,2397,0,0,0,0,1,-1,0,0,0,,ac5f89083ceda0e3,,,2025-11-01T21:21:52Z
wikipedia_en_80281032,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80281032.txt,1615,1615,0,0,0,0,0,-1,0,0,0,,5d851357e776d98e,,,2025-11-01T21:22:07Z
wikipedia_en_67913666,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_67913666.txt,494,494,0,0,0,0,0,-1,0,0,0,,f63a1d0703b11d59,,,2025-11-01T21:22:10Z
wikipedia_en_1413104,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1413104.txt,1119,1119,0,0,0,0,0,-1,0,0,0,,f040f583e9347bae,,,2025-11-01T21:22:26Z
wikipedia_en_44267037,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_44267037.txt,1238,1206,0,0,0,0,0,-1,0,0,0,,cbe60afa3e7d29d3,,,2025-11-01T21:22:56Z
wikipedia_en_60531645,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60531645.txt,347,347,0,0,0,0,0,-1,0,0,0,,ab88353d0ad64a7a,,,2025-11-01T21:23:04Z
wikipedia_en_35335508,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35335508.txt,1868,1868,0,0,0,0,0,-1,0,0,0,,e551607a9dc0f41f,,,2025-11-01T21:23:11Z
wikipedia_en_80590963,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80590963.txt,2079,2079,0,0,0,0,1,31,0,0,0,,e8e4b5b81833abd3,,,2025-11-01T21:23:15Z
wikipedia_en_59696646,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59696646.txt,1432,1430,0,0,0,0,1,77,1,1,0,,6009954d13a7fb75,,,2025-11-01T21:23:19Z
wikipedia_en_8824565,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_8824565.txt,1083,1083,0,0,0,0,1,-1,0,0,0,,bb95404f6f447224,,,2025-11-01T21:23:22Z
wikipedia_en_39850595,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39850595.txt,765,763,0,0,0,0,1,321,0,0,0,,789fedf80f0c1ade,,,2025-11-01T21:23:26Z
wikipedia_en_32859689,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32859689.txt,575,575,0,0,0,0,0,-1,0,0,0,,dc2de4de7ddcead6,,,2025-11-01T21:23:34Z
wikipedia_en_49606484,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_49606484.txt,1647,1647,0,0,0,0,0,-1,0,0,0,,42e15624ee5c9b07,,,2025-11-01T21:23:45Z
wikipedia_en_12706790,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_12706790.txt,1136,1110,0,0,0,0,1,-1,0,0,0,,ca314d4a9276d401,,,2025-11-01T21:24:04Z
wikipedia_en_75814105,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_75814105.txt,598,598,0,0,0,0,0,-1,0,0,0,,966b03ac81d9da8a,,,2025-11-01T21:24:27Z
wikipedia_en_29992704,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_29992704.txt,1040,1036,0,0,0,0,0,-1,0,0,0,,8464dc025ebcf693,,,2025-11-01T21:24:42Z
wikipedia_en_80558173,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80558173.txt,432,432,0,0,0,0,1,-1,0,0,0,,33336993a63252d1,,,2025-11-01T21:24:50Z
wikipedia_en_20450640,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20450640.txt,1090,1086,0,0,0,0,0,-1,0,0,0,,2a5adb3aa7fd8620,,,2025-11-01T21:25:13Z
wikipedia_en_38428702,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38428702.txt,2252,2252,0,0,0,0,0,-1,0,0,0,,1ae8ce0d7b9eb12e,,,2025-11-01T21:25:24Z
wikipedia_en_52138820,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_52138820.txt,773,770,0,0,0,0,1,-1,0,0,0,,f093dfc7fe6b7991,,,2025-11-01T21:25:28Z
wikipedia_en_35561305,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35561305.txt,907,891,0,0,0,0,1,-1,0,0,0,,005d4fedcbb685a1,,,2025-11-01T21:25:47Z
wikipedia_en_62214021,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_62214021.txt,1121,1121,0,0,0,0,0,-1,0,0,0,,349c790e0d224bde,,,2025-11-01T21:25:58Z
wikipedia_en_67986710,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_67986710.txt,1786,1786,0,0,0,0,1,-1,0,0,0,,fb6d6dce9417e44d,,,2025-11-01T21:26:47Z
wikipedia_en_60034926,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60034926.txt,679,675,0,0,0,0,0,-1,0,1,0,,044b87f09c2d9cff,,,2025-11-01T21:27:02Z
wikipedia_en_59413627,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59413627.txt,566,566,0,0,0,0,1,-1,0,0,0,,2073a6cd80189dd7,,,2025-11-01T21:27:21Z
wikipedia_en_74792795,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_74792795.txt,1127,1127,0,0,0,0,0,-1,0,0,0,,c6830c15cbaf48d7,,,2025-11-01T21:27:32Z
wikipedia_en_70264528,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_70264528.txt,643,643,0,0,0,0,0,-1,0,0,0,,6e225a460b488c17,,,2025-11-01T21:27:36Z
wikipedia_en_14122305,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14122305.txt,987,987,0,0,0,0,0,-1,0,0,0,,eb99d74c18ac00de,,,2025-11-01T21:27:44Z
wikipedia_en_76508735,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76508735.txt,5579,5576,0,0,0,0,1,211,0,0,0,,b95cb3ab91e61f39,,,2025-11-01T21:27:47Z
wikipedia_en_15793748,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_15793748.txt,388,385,0,0,0,0,0,-1,0,0,0,,f62674f9ce1098d5,,,2025-11-01T21:28:48Z
wikipedia_en_29542998,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_29542998.txt,676,676,0,0,0,0,1,-1,0,0,0,,711dd1c886ed777d,,,2025-11-01T21:29:03Z
wikipedia_en_38860457,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38860457.txt,576,576,0,0,0,0,0,-1,0,0,0,,7779d2437e9aa19c,,,2025-11-01T21:29:07Z
wikipedia_en_1508307,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1508307.txt,3050,3044,0,0,0,0,1,-1,0,0,0,,5f36641ebde3e39c,,,2025-11-01T21:29:15Z
wikipedia_en_7379206,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7379206.txt,1216,1212,0,0,0,0,0,-1,0,0,0,,79daa754429d0d7e,,,2025-11-01T21:29:22Z
wikipedia_en_53800279,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_53800279.txt,447,446,0,0,0,0,0,-1,0,0,0,,9bc63144a2be1af4,,,2025-11-01T21:29:34Z
wikipedia_en_8465165,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_8465165.txt,1694,1694,0,0,0,0,0,-1,0,0,0,,a6021e52ad45ce6a,,,2025-11-01T21:30:08Z
wikipedia_en_23993684,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23993684.txt,2342,2337,0,0,0,0,1,723,0,0,0,,7b0eaf1795506700,,,2025-11-01T21:30:19Z
wikipedia_en_43674017,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43674017.txt,1842,1840,0,0,0,0,1,701,0,0,0,,8ae9fd8c69c1991b,,,2025-11-01T21:30:23Z
wikipedia_en_67380908,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_67380908.txt,2335,2331,0,0,0,0,1,-1,0,0,0,,de443642fc141822,,,2025-11-01T21:30:30Z
wikipedia_en_11271622,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11271622.txt,421,411,0,0,0,0,1,-1,0,0,0,,2c27b96c5fec0dc3,,,2025-11-01T21:30:34Z
wikipedia_en_80381452,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80381452.txt,870,862,0,0,0,0,0,-1,0,0,0,,1e57afb6c1482f96,,,2025-11-01T21:30:38Z
wikipedia_en_36129458,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36129458.txt,2477,2466,0,0,0,0,1,-1,0,0,0,,2af985e93c3fdaad,,,2025-11-01T21:30:49Z
wikipedia_en_78073535,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_78073535.txt,798,798,0,0,0,0,0,-1,0,0,0,,9da06eab6bdc691a,,,2025-11-01T21:31:11Z
wikipedia_en_66118993,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_66118993.txt,678,663,0,0,0,0,0,-1,0,0,0,,34bbd9db7c7edcff,,,2025-11-01T21:31:14Z
wikipedia_en_11759637,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11759637.txt,2020,2016,0,0,0,0,1,-1,0,0,0,,f0913ab1f39e23ea,,,2025-11-01T21:31:18Z
wikipedia_en_3539091,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_3539091.txt,2534,2534,0,0,0,0,0,-1,0,0,0,,5aa041581f682d5c,,,2025-11-01T21:31:41Z
wikipedia_en_50099133,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_50099133.txt,841,841,0,0,0,0,0,-1,0,0,0,,25e05556c60e4a1b,,,2025-11-01T21:31:48Z
wikipedia_en_35511581,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35511581.txt,609,605,0,0,0,0,0,-1,0,0,0,,3a0672a9b2748302,,,2025-11-01T21:31:52Z
wikipedia_en_6826884,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6826884.txt,989,986,0,0,0,0,1,-1,0,0,0,,03ab77785347b0a1,,,2025-11-01T21:32:15Z
wikipedia_en_18062537,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18062537.txt,3371,3371,0,0,0,0,1,-1,0,0,0,,3ce4b60a01d1faa2,,,2025-11-01T21:32:22Z
wikipedia_en_69189060,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69189060.txt,5342,5336,0,0,0,0,0,-1,0,0,0,,0daa847154cd3f68,,,2025-11-01T21:33:08Z
wikipedia_en_59844022,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59844022.txt,1099,1099,0,0,0,0,0,-1,0,1,0,,b78e73ef2b6cd0bf,,,2025-11-01T21:33:23Z
wikipedia_en_56221964,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56221964.txt,422,419,0,0,0,0,0,-1,0,0,0,,3d1b1da870bfe632,,,2025-11-01T21:33:50Z
wikipedia_en_76111289,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76111289.txt,931,931,0,0,0,0,1,-1,0,0,0,,c8830b9bdcc3f913,,,2025-11-01T21:34:06Z
wikipedia_en_12161746,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_12161746.txt,5104,5104,0,0,0,0,1,-1,0,0,0,,4218325f4f1e55e7,,,2025-11-01T21:34:13Z
wikipedia_en_4556442,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4556442.txt,417,417,0,0,0,0,0,-1,0,0,0,,c51931ff564c7fd8,,,2025-11-01T21:34:21Z
wikipedia_en_27131697,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27131697.txt,392,392,0,0,0,0,1,-1,0,0,0,,97190c3161a796da,,,2025-11-01T21:34:40Z
wikipedia_en_75682092,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_75682092.txt,2770,2765,0,0,0,0,1,-1,0,0,0,,07cfc05791701bf0,,,2025-11-01T21:34:55Z
wikipedia_en_81458482,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_81458482.txt,993,993,0,0,0,0,0,-1,0,0,0,,22ea424f1bf429c7,,,2025-11-01T21:35:10Z
wikipedia_en_19512638,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_19512638.txt,572,569,0,0,0,0,1,-1,0,0,0,,d50943ec9c4dd5fd,,,2025-11-01T21:35:25Z
wikipedia_en_63598935,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_63598935.txt,534,533,0,0,0,0,1,-1,0,0,0,,f90febd675675cd1,,,2025-11-01T21:35:33Z
wikipedia_en_39801992,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39801992.txt,1020,1020,0,0,0,0,0,-1,0,0,0,,666f046ffd47fb37,,,2025-11-01T21:35:44Z
wikipedia_en_45240820,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_45240820.txt,483,483,0,0,0,0,1,-1,0,0,0,,f7f6f53efe7f8841,,,2025-11-01T21:36:11Z
wikipedia_en_46747258,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_46747258.txt,1120,1120,0,0,0,0,1,-1,0,0,0,,ee1a76746559b4f7,,,2025-11-01T21:36:15Z
wikipedia_en_43585145,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43585145.txt,1868,1867,0,0,0,0,1,-1,0,0,0,,5ec858d020a63a92,,,2025-11-01T21:36:30Z
wikipedia_en_50431978,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_50431978.txt,2749,2749,0,0,0,0,0,-1,0,0,0,,d7ae3311fb6bdf90,,,2025-11-01T21:36:34Z
wikipedia_en_30312333,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_30312333.txt,2481,2481,0,0,0,0,0,-1,1,0,0,,2286b7fab51fdf13,,,2025-11-01T21:36:41Z
wikipedia_en_32901120,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32901120.txt,498,492,0,0,0,0,1,-1,0,0,0,,74659cd758e07d13,,,2025-11-01T21:37:04Z
wikipedia_en_46774153,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_46774153.txt,539,534,0,0,0,0,1,-1,0,0,0,,cb0a105952af39fd,,,2025-11-01T21:37:11Z
wikipedia_en_33102293,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_33102293.txt,472,467,0,0,0,0,1,-1,0,0,0,,6fbebc7f4bb47922,,,2025-11-01T21:37:23Z
wikipedia_en_70768965,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_70768965.txt,1530,1517,0,0,0,0,1,-1,0,0,0,,67b60a993c083e7f,,,2025-11-01T21:37:34Z
wikipedia_en_38876814,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38876814.txt,444,433,0,0,0,0,1,-1,0,1,0,,4ce909015503c412,,,2025-11-01T21:37:38Z
wikipedia_en_53697828,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_53697828.txt,981,981,0,0,0,0,1,-1,0,0,0,,e8981bee29df9d22,,,2025-11-01T21:37:41Z
wikipedia_en_18883786,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_18883786.txt,2353,2353,0,0,0,0,0,-1,0,1,0,,3e7ea0696b8e95ae,,,2025-11-01T21:37:49Z
wikipedia_en_77706959,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_77706959.txt,333,327,0,0,0,0,1,-1,0,0,0,,dcb2a41b05e4b7f3,,,2025-11-01T21:38:50Z
wikipedia_en_5610046,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5610046.txt,2017,2017,0,0,0,0,1,-1,0,0,0,,d72d69d80e82a4c7,,,2025-11-01T21:38:57Z
wikipedia_en_11499874,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11499874.txt,752,741,0,0,0,0,1,-1,0,0,0,,dbbe8ca49a4c77ed,,,2025-11-01T21:39:05Z
wikipedia_en_13562168,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_13562168.txt,1241,1239,0,0,0,0,0,-1,0,0,0,,f9ee23a94e57b3e0,,,2025-11-01T21:39:23Z
wikipedia_en_52222161,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_52222161.txt,529,527,0,0,0,0,1,-1,0,0,0,,5ac703b71ee4b11f,,,2025-11-01T21:39:27Z
wikipedia_en_47773256,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47773256.txt,1761,1761,0,0,0,0,0,-1,0,0,0,,e254d4a6b8e22278,,,2025-11-01T21:39:50Z
wikipedia_en_66017866,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_66017866.txt,735,731,0,0,0,0,0,-1,0,0,0,,93b48ab663a967c9,,,2025-11-01T21:40:09Z
wikipedia_en_40579256,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_40579256.txt,347,328,0,0,0,0,1,-1,0,0,0,,97477f8281160b17,,,2025-11-01T21:40:12Z
wikipedia_en_67124371,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_67124371.txt,696,670,0,0,0,0,0,-1,0,0,0,,979daf16f91463f0,,,2025-11-01T21:40:20Z
wikipedia_en_11422931,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11422931.txt,3301,3251,0,0,0,0,0,-1,0,0,0,,4725f1c6d069979c,,,2025-11-01T21:40:35Z
wikipedia_en_59637486,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59637486.txt,382,382,0,0,0,0,1,-1,0,0,0,,47d46bdaa4b34d94,,,2025-11-01T21:40:51Z
wikipedia_en_20113197,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20113197.txt,2985,2981,0,0,0,0,1,-1,0,0,0,,ee11aa86afb13a80,,,2025-11-01T21:40:55Z
wikipedia_en_80503029,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80503029.txt,534,534,0,0,0,0,0,-1,0,0,0,,80689e7ff4d32d18,,,2025-11-01T21:41:06Z
wikipedia_en_21750679,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_21750679.txt,381,381,0,0,0,0,0,-1,0,1,0,,6dd3a7d7e5ce00f4,,,2025-11-01T21:41:22Z
wikipedia_en_20334962,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20334962.txt,497,495,0,0,0,0,0,-1,0,0,0,,87f6071499057cb7,,,2025-11-01T21:41:37Z
wikipedia_en_32916091,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32916091.txt,501,501,0,0,0,0,1,-1,0,0,0,,42c5a917582a3867,,,2025-11-01T21:41:56Z
wikipedia_en_35499397,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35499397.txt,488,480,0,0,0,0,1,-1,0,0,0,,5609d0729357cbb8,,,2025-11-01T21:42:00Z
wikipedia_en_64342747,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_64342747.txt,863,859,0,0,0,0,1,-1,0,0,0,,a8c2b58ceebbf0ec,,,2025-11-01T21:42:19Z
wikipedia_en_28471677,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_28471677.txt,1017,1017,0,0,0,0,1,-1,0,0,0,,db587e502af3eb47,,,2025-11-01T21:42:57Z
wikipedia_en_266436,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_266436.txt,4144,4140,0,0,0,0,1,-1,1,0,0,,45b5addce7b6a55a,,,2025-11-01T21:43:00Z
wikipedia_en_4985157,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4985157.txt,3496,3488,0,0,0,0,1,-1,0,0,0,,2c951cb0cf55ff6c,,,2025-11-01T21:43:12Z
wikipedia_en_27876387,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27876387.txt,694,690,0,0,0,0,1,-1,0,0,0,,fa462501fcc41172,,,2025-11-01T21:43:15Z
wikipedia_en_77145183,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_77145183.txt,478,476,0,0,0,0,1,-1,0,0,0,,aecb7f328ea13a8f,,,2025-11-01T21:43:23Z
wikipedia_en_25167021,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_25167021.txt,871,869,0,0,0,0,1,-1,0,0,0,,734e94927bc3487c,,,2025-11-01T21:43:34Z
wikipedia_en_4473210,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4473210.txt,567,567,0,0,0,0,0,-1,0,0,0,,9e6e2e8cd7f4d292,,,2025-11-01T21:43:42Z
wikipedia_en_16286275,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_16286275.txt,461,461,0,0,0,0,1,-1,0,0,0,,0d714dfc621fa2c5,,,2025-11-01T21:43:46Z
wikipedia_en_79486581,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_79486581.txt,5263,5255,0,0,0,0,0,-1,0,1,0,,4a7d44366dc1898e,,,2025-11-01T21:43:58Z
wikipedia_en_47287313,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47287313.txt,707,707,0,0,0,0,1,-1,0,0,0,,97ff0faa27c4f4bb,,,2025-11-01T21:44:02Z
wikipedia_en_43766503,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43766503.txt,1920,1918,0,0,0,0,0,-1,0,0,0,,272d795e270e0bad,,,2025-11-01T21:44:05Z
wikipedia_en_22319216,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_22319216.txt,434,434,0,0,0,0,0,-1,0,0,0,,dc2e4f04a4db6463,,,2025-11-01T21:44:36Z
wikipedia_en_14411244,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14411244.txt,1520,1519,0,0,0,0,1,-1,0,0,0,,ae56366cceefad3b,,,2025-11-01T21:44:47Z
wikipedia_en_72517922,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_72517922.txt,2509,2509,0,0,0,0,1,-1,0,0,0,,356fbf37140a43f8,,,2025-11-01T21:45:02Z
wikipedia_en_21248451,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_21248451.txt,419,419,0,0,0,0,0,-1,0,0,0,,4de3db199b8c5722,,,2025-11-01T21:45:09Z
wikipedia_en_53861922,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_53861922.txt,1896,1894,0,0,0,0,0,-1,0,0,0,,1678347878c3eb27,,,2025-11-01T21:45:32Z
wikipedia_en_42135876,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_42135876.txt,727,720,0,0,0,0,1,-1,0,0,0,,68cb89dd7bc0268d,,,2025-11-01T21:45:40Z
wikipedia_en_51485345,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_51485345.txt,2313,2311,0,0,0,0,0,-1,0,0,0,,37ec7c0f09d9eca9,,,2025-11-01T21:45:44Z
wikipedia_en_36058977,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36058977.txt,2552,2548,0,0,0,0,1,-1,0,0,0,,4e72e227950c5496,,,2025-11-01T21:45:59Z
wikipedia_en_25390838,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_25390838.txt,782,780,0,0,0,0,0,-1,0,0,0,,33787ff289621456,,,2025-11-01T21:46:02Z
wikipedia_en_40678548,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_40678548.txt,815,815,0,0,0,0,0,-1,0,0,0,,cf7fab995ed86407,,,2025-11-01T21:46:14Z
